,Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Browser,Device/OS,Year,Month,Day,Hour,Minute,Second,DayOfWeek
21126,2020-01-05 20:41:36,99.79.43.46,181.164.252.13,9613,43441,UDP,309,Control,FTP,Praesentium maiores aut nisi. Ipsum dolor at nihil atque. Quas pariatur provident doloremque aspernatur. Officia ipsum modi doloremque quas.,No Detection,86.46,yes,Intrusion,Known Pattern A,Ignored,High,Nitya Tank,Segment C,"Mangalore, Goa",93.196.205.89,No Data,Alert Data,Server,Mozilla,Windows,2020,1,5,20,41,36,6
21127,2022-05-09 06:33:50,201.73.216.187,217.107.5.18,61042,4977,TCP,1469,Control,HTTP,Corrupti cupiditate mollitia facere culpa. Tempora officia culpa dolorum distinctio. Animi ad illum ullam quidem minima culpa.,No Detection,3.27,no,Intrusion,Known Pattern B,Ignored,High,Adira Brahmbhatt,Segment B,"Mumbai, Gujarat",9.78.236.6,Log Data,Alert Data,Firewall,Mozilla,Linux,2022,5,9,6,33,50,0
21128,2022-06-17 11:16:01,66.232.111.24,15.217.110.125,43537,42828,TCP,846,Data,DNS,Eaque beatae accusamus quaerat. Omnis iste delectus rerum ad laborum. Porro similique saepe occaecati. Vitae dolore quia provident natus eos vitae.,No Detection,90.22,yes,Intrusion,Known Pattern A,Ignored,High,Trisha Arora,Segment C,"Mysore, Odisha",27.157.91.126,No Data,Alert Data,Firewall,Mozilla,Windows,2022,6,17,11,16,1,4
21129,2020-11-23 11:29:40,216.242.78.125,146.179.254.7,17085,8443,ICMP,681,Control,DNS,"Fugit voluptatibus ipsam necessitatibus.
Consequatur praesentium quisquam tempore. Voluptates architecto adipisci qui.",No Detection,15.85,no,Malware,Known Pattern B,Logged,Medium,Nitya Ganguly,Segment C,"Ballia, Karnataka",223.160.179.147,No Data,No Data,Firewall,Mozilla,Windows,2020,11,23,11,29,40,0
21130,2022-07-04 09:18:24,154.102.170.240,209.129.10.64,63531,31035,ICMP,97,Data,HTTP,Sint officiis quis exercitationem. Suscipit nulla cumque iusto facere impedit. Perspiciatis iste aliquam error consequuntur odio.,No Detection,21.66,no,Intrusion,Known Pattern A,Ignored,High,Myra Choudhary,Segment A,"Udaipur, Karnataka",No proxy,No Data,No Data,Firewall,Mozilla,Windows,2022,7,4,9,18,24,0
21131,2022-01-29 19:21:21,117.125.149.125,219.227.119.127,20423,14549,UDP,1500,Control,HTTP,"Veniam quibusdam dolor iste ducimus quidem ea sed. Hic doloribus deserunt officia nostrum inventore officiis qui.
Necessitatibus blanditiis velit illum. Reprehenderit magnam saepe est in. Ea nemo ea.",No Detection,1.4,yes,Intrusion,Known Pattern A,Blocked,Medium,Kiaan Thaman,Segment C,"Jalna, West Bengal",No proxy,No Data,Alert Data,Firewall,Opera,Windows,2022,1,29,19,21,21,5
21132,2023-08-22 14:14:32,121.40.70.203,177.160.29.71,62386,3880,TCP,188,Control,DNS,Repellat cumque dolores tenetur commodi minima rem voluptate. Non eos ratione asperiores neque.,IoC Detected,47.6,yes,Malware,Known Pattern B,Logged,High,Jayan Ganesan,Segment A,"Fatehpur, Sikkim",51.149.120.216,No Data,No Data,Firewall,Mozilla,Macintosh,2023,8,22,14,14,32,1
21133,2021-12-23 00:14:34,13.155.229.187,175.69.145.193,46168,36189,ICMP,867,Data,FTP,Tenetur laborum suscipit. Reiciendis quas veritatis tempora modi alias quas. Atque ad facere a ratione.,IoC Detected,39.77,no,DDoS,Known Pattern B,Logged,Medium,Saanvi Sachar,Segment B,"Allahabad, Uttar Pradesh",110.207.121.239,Log Data,No Data,Server,Mozilla,Windows,2021,12,23,0,14,34,3
21134,2022-04-21 03:33:45,40.228.75.18,3.115.162.175,31132,21760,ICMP,162,Data,HTTP,"Ipsum aut quam quos. Assumenda beatae impedit fugit placeat.
Similique veniam facere ex commodi. Officiis voluptate dicta.",IoC Detected,84.81,no,Malware,Known Pattern A,Blocked,High,Neysa Kadakia,Segment B,"Secunderabad, Mizoram",211.131.20.92,Log Data,No Data,Server,Mozilla,Windows,2022,4,21,3,33,45,3
21135,2021-12-27 11:35:15,27.191.156.253,72.34.75.66,6107,13427,ICMP,1402,Data,FTP,Dolorem fugiat nam harum. Amet provident cum illum ad veritatis aspernatur inventore.,No Detection,64.98,yes,DDoS,Known Pattern A,Blocked,Low,Piya Dua,Segment B,"Darbhanga, Mizoram",No proxy,No Data,Alert Data,Server,Mozilla,Macintosh,2021,12,27,11,35,15,0
21136,2021-03-13 06:41:11,128.42.31.55,214.248.209.226,57731,19949,ICMP,614,Data,DNS,Rem omnis officiis aliquid eveniet aspernatur. Praesentium quis consectetur eos rem itaque. Maiores omnis dolores debitis ipsum dolore. Eligendi minima ipsum delectus incidunt odit assumenda.,No Detection,79.13,no,DDoS,Known Pattern B,Blocked,High,Anvi Kapoor,Segment A,"Naihati, Madhya Pradesh",202.230.184.144,Log Data,No Data,Server,Mozilla,Macintosh,2021,3,13,6,41,11,5
21137,2023-02-04 16:09:53,107.146.128.71,29.248.27.119,3105,47407,ICMP,1114,Control,HTTP,Eius modi reprehenderit delectus deserunt aut. Corrupti officia possimus molestiae amet saepe. In voluptates cumque inventore corporis qui temporibus.,IoC Detected,54.31,no,Malware,Known Pattern A,Logged,Medium,Farhan Sridhar,Segment C,"Aizawl, Tamil Nadu",171.234.134.8,Log Data,No Data,Server,Mozilla,Linux,2023,2,4,16,9,53,5
21138,2020-11-05 07:54:02,195.250.157.198,195.14.11.176,43514,13275,TCP,150,Data,DNS,Dolores est unde nobis earum dolor asperiores. Dolorum commodi animi quo voluptatum nesciunt eum. Repellat dolore sapiente ipsa quidem dolorem. Occaecati maiores voluptatem nobis repellat.,IoC Detected,38.22,no,Malware,Known Pattern A,Ignored,Low,Shayak Tripathi,Segment B,"Aurangabad, Punjab",No proxy,No Data,Alert Data,Server,Mozilla,Windows,2020,11,5,7,54,2,3
21139,2023-06-01 03:19:31,95.24.197.94,96.44.176.212,13359,44051,TCP,809,Data,HTTP,"Quisquam nostrum itaque odio culpa nam. Explicabo similique qui eveniet.
Numquam ut reiciendis sint eaque in voluptatem. Unde beatae ipsam laborum temporibus tempore quo.",No Detection,4.89,no,Malware,Known Pattern A,Blocked,Low,Ehsaan Dass,Segment C,"Nangloi Jat, Maharashtra",177.173.244.198,Log Data,Alert Data,Firewall,Mozilla,Macintosh,2023,6,1,3,19,31,3
21140,2020-07-08 10:43:49,138.191.178.0,40.70.207.202,20474,11177,ICMP,233,Control,HTTP,Magni ipsum et nemo et sequi at. Recusandae in numquam minima. Voluptate quia libero aperiam omnis.,No Detection,58.68,no,DDoS,Known Pattern A,Ignored,Medium,Ishita Chokshi,Segment C,"Ongole, Karnataka",145.189.206.214,No Data,Alert Data,Firewall,Mozilla,Linux,2020,7,8,10,43,49,2
21141,2021-03-18 03:14:46,82.137.26.154,162.82.73.17,52646,24913,TCP,1202,Data,DNS,"Repellat veritatis recusandae reprehenderit aspernatur neque eos. Iste nam totam.
Molestias dolore sint deserunt assumenda itaque. Eum veniam eos soluta.",IoC Detected,73.12,yes,DDoS,Known Pattern B,Logged,Low,Priyansh Sanghvi,Segment C,"Moradabad, Sikkim",No proxy,No Data,No Data,Firewall,Mozilla,Macintosh,2021,3,18,3,14,46,3
21142,2022-12-12 21:59:48,30.94.252.45,28.88.149.236,49945,32121,ICMP,670,Control,FTP,"Natus asperiores nulla minima mollitia voluptate iste. Culpa debitis sequi accusantium.
Magni error reprehenderit praesentium. Facilis deserunt ut ea saepe pariatur. Vero officiis ex illum natus.",IoC Detected,32.89,no,DDoS,Known Pattern A,Blocked,Low,Fateh Bera,Segment A,"Aizawl, Bihar",174.90.239.107,No Data,No Data,Server,Mozilla,Linux,2022,12,12,21,59,48,0
21143,2022-04-24 16:56:19,199.22.174.102,19.34.20.59,24643,64139,ICMP,123,Data,DNS,"Dolore ut magni beatae facilis sequi. Sit veritatis error dolore.
Saepe minima sequi fugit. Asperiores sunt facilis debitis dolorem aut. Ipsam quis excepturi voluptate.",IoC Detected,52.89,yes,Intrusion,Known Pattern A,Ignored,High,Nitya Konda,Segment B,"Patna, Telangana",96.13.153.90,No Data,Alert Data,Server,Mozilla,Windows,2022,4,24,16,56,19,6
21144,2022-01-30 11:13:12,108.47.7.206,56.91.115.217,64875,1324,TCP,1147,Control,DNS,Quos tempore exercitationem delectus aliquid. Inventore numquam sint blanditiis porro doloremque. Molestias earum nisi quae.,IoC Detected,62.04,yes,Intrusion,Known Pattern B,Logged,Medium,Himmat Gole,Segment B,"Thrissur, Nagaland",179.11.239.166,No Data,Alert Data,Server,Opera,Windows,2022,1,30,11,13,12,6
21145,2021-03-30 13:11:03,11.175.159.251,128.173.55.86,34310,49877,UDP,555,Control,DNS,Vitae aperiam quidem quis accusantium distinctio. Eveniet veritatis sapiente repellat inventore provident. Commodi facere suscipit vitae ea placeat labore eaque.,IoC Detected,10.76,no,Malware,Known Pattern A,Blocked,High,Yashvi Dara,Segment C,"Kozhikode, Chhattisgarh",No proxy,Log Data,Alert Data,Firewall,Mozilla,Windows,2021,3,30,13,11,3,1
21146,2023-06-10 00:13:38,144.27.169.249,165.248.212.72,53851,59341,TCP,771,Data,FTP,Tempora quis quibusdam veritatis doloremque suscipit. Fugit tempore ut exercitationem sequi nam. Iure quas tenetur quia fugit fuga ea.,No Detection,19.89,yes,DDoS,Known Pattern A,Ignored,Medium,Hiran Ghose,Segment A,"Ambarnath, Chhattisgarh",No proxy,Log Data,Alert Data,Server,Mozilla,Android,2023,6,10,0,13,38,5
21147,2020-12-27 08:06:02,107.99.238.200,56.0.195.166,27974,54462,TCP,861,Control,HTTP,"Neque expedita adipisci beatae veniam fuga minima.
Consequuntur beatae neque maxime. Quia accusantium ea sequi quidem cupiditate hic nesciunt.",No Detection,6.22,no,Intrusion,Known Pattern A,Logged,High,Rhea Deshpande,Segment B,"Mango, West Bengal",No proxy,No Data,No Data,Firewall,Mozilla,Windows,2020,12,27,8,6,2,6
21148,2020-01-24 07:22:48,56.56.48.177,65.50.172.211,45545,8644,ICMP,1187,Data,DNS,Iste reiciendis corporis dolor voluptatum facere exercitationem placeat. Est eius eius possimus excepturi pariatur corrupti.,IoC Detected,3.42,no,Intrusion,Known Pattern B,Ignored,Medium,Zara Singhal,Segment A,"Guntakal, Assam",38.125.157.56,Log Data,Alert Data,Server,Opera,Linux,2020,1,24,7,22,48,4
21149,2021-05-23 07:05:18,19.217.148.36,22.164.134.43,35165,22249,UDP,1115,Control,DNS,Distinctio sapiente soluta ducimus minus illo id quaerat. Placeat saepe inventore ullam natus quisquam.,No Detection,9.27,yes,Intrusion,Known Pattern B,Logged,High,Eshani Dhawan,Segment B,"Dewas, Uttar Pradesh",No proxy,Log Data,Alert Data,Firewall,Mozilla,iPod,2021,5,23,7,5,18,6
21150,2020-10-12 08:09:10,145.18.246.248,102.241.39.2,54079,58932,ICMP,915,Data,DNS,"Quaerat similique id. Fuga necessitatibus fuga beatae aliquam tempora. Veniam repellendus minus voluptatem animi harum voluptas.
Rem nulla ab optio. Consequuntur ut cumque repellendus cupiditate ad.",No Detection,90.74,yes,DDoS,Known Pattern B,Ignored,Low,Ela Chawla,Segment B,"Dehri, Goa",189.168.152.129,Log Data,No Data,Server,Mozilla,Windows,2020,10,12,8,9,10,0
21151,2023-08-16 20:19:21,143.179.189.191,151.246.113.175,19394,42980,TCP,1458,Control,HTTP,Repellat mollitia aliquid libero nostrum quos. Excepturi ipsum ipsum numquam laudantium qui minus. Hic illo quisquam ullam quod laboriosam. Molestiae sed est hic porro.,No Detection,85.02,no,DDoS,Known Pattern B,Ignored,Medium,Mishti Jain,Segment C,"Nagercoil, Gujarat",No proxy,Log Data,Alert Data,Firewall,Mozilla,Windows,2023,8,16,20,19,21,2
21152,2022-10-08 23:50:16,216.82.247.63,138.206.255.111,52112,52258,TCP,953,Control,HTTP,Quam doloremque consequuntur tenetur est recusandae optio. Animi veniam repellat consectetur.,IoC Detected,31.97,yes,Malware,Known Pattern A,Ignored,Medium,Vivaan Dar,Segment B,"Gandhidham, Maharashtra",201.111.179.78,No Data,No Data,Firewall,Mozilla,Linux,2022,10,8,23,50,16,5
21153,2020-05-15 00:17:20,21.219.166.214,116.83.109.140,23156,63060,TCP,1433,Control,HTTP,"Saepe molestiae sunt ad ut. Accusamus nisi possimus ratione explicabo adipisci.
Quasi similique libero culpa temporibus magnam et.",No Detection,4.24,yes,Malware,Known Pattern B,Blocked,Low,Madhup Dixit,Segment A,"Gurgaon, Bihar",152.169.64.58,No Data,Alert Data,Server,Mozilla,iPod,2020,5,15,0,17,20,4
21154,2020-09-13 23:31:35,148.92.147.12,93.130.177.119,22616,27712,TCP,1268,Data,FTP,"Modi numquam modi expedita. Incidunt reprehenderit magnam. Itaque tempore deleniti tempora.
Quia adipisci alias. Dolorum sint cum odio pariatur architecto.",IoC Detected,64.71,yes,Malware,Known Pattern A,Logged,Medium,Neysa Gill,Segment A,"Jamnagar, Rajasthan",111.97.171.151,No Data,Alert Data,Server,Mozilla,Windows,2020,9,13,23,31,35,6
21155,2020-11-05 01:35:03,108.172.214.79,68.159.94.61,41937,22375,ICMP,894,Data,HTTP,"Provident veritatis sit consequuntur ut. Non corporis dolore dolorem excepturi.
Ea tenetur unde id illo magnam hic. Deleniti quisquam quidem earum assumenda.",No Detection,52.16,yes,Malware,Known Pattern B,Blocked,Low,Ayesha Srinivas,Segment A,"Tadepalligudem, Rajasthan",186.176.155.174,Log Data,No Data,Server,Mozilla,iPhone,2020,11,5,1,35,3,3
21156,2023-06-17 21:12:29,54.181.220.133,162.32.166.220,15513,53816,UDP,1362,Control,HTTP,"Voluptas magnam ea dolore molestias occaecati magnam doloribus. Perspiciatis reiciendis corporis distinctio.
Blanditiis enim velit pariatur explicabo. Modi assumenda soluta quas.",No Detection,60.16,no,Malware,Known Pattern A,Blocked,Medium,Mannat Banik,Segment C,"Bhilwara, Tamil Nadu",No proxy,No Data,No Data,Server,Mozilla,Linux,2023,6,17,21,12,29,5
21157,2021-05-10 07:02:09,57.59.188.167,201.22.110.236,24271,45546,TCP,440,Data,DNS,"Enim laboriosam culpa magnam deserunt. Ipsum distinctio fuga magni ut. Numquam quae ex odit omnis aut fuga.
Vel consectetur aliquid. Dolores dolore illum ex rerum repellat.",No Detection,3.71,yes,DDoS,Known Pattern A,Ignored,Low,Reyansh Kara,Segment A,"Amroha, Odisha",No proxy,Log Data,Alert Data,Server,Opera,Windows,2021,5,10,7,2,9,0
21158,2021-10-28 16:33:46,164.136.103.181,67.65.57.127,56539,48632,UDP,267,Control,DNS,Voluptatibus saepe labore exercitationem molestias illo odio. Ipsam harum perspiciatis quo consequatur. Maxime quas iure dignissimos reprehenderit possimus dolor.,No Detection,45.68,no,DDoS,Known Pattern B,Ignored,High,Anya Kamdar,Segment A,"Bhalswa Jahangir Pur, Sikkim",No proxy,Log Data,Alert Data,Firewall,Opera,Windows,2021,10,28,16,33,46,3
21159,2022-10-22 13:57:14,82.109.213.247,3.164.32.74,42681,47936,TCP,451,Control,DNS,"Numquam ipsa facilis quaerat labore. Possimus porro veritatis aut blanditiis corporis.
Enim nemo laboriosam aliquam magnam facilis cupiditate.",No Detection,22.96,no,DDoS,Known Pattern B,Ignored,High,Veer Amble,Segment A,"Baranagar, Rajasthan",108.194.225.90,Log Data,No Data,Firewall,Mozilla,Windows,2022,10,22,13,57,14,5
21160,2022-04-21 16:44:29,25.50.46.70,70.135.109.233,20840,36285,TCP,646,Control,HTTP,Debitis nulla repellendus culpa magnam porro cupiditate magnam. Quibusdam impedit porro quis.,No Detection,62.66,no,Malware,Known Pattern A,Ignored,High,Vidur Hayre,Segment C,"Dehri, Telangana",No proxy,Log Data,No Data,Firewall,Opera,Windows,2022,4,21,16,44,29,3
21161,2021-09-15 14:48:24,56.10.200.245,84.44.95.157,39469,2220,TCP,206,Control,DNS,Voluptas qui facilis suscipit rem quas nostrum. Asperiores eligendi corrupti sit harum consequuntur quibusdam. Atque ipsam in sequi nam necessitatibus.,No Detection,69.23,no,Intrusion,Known Pattern A,Ignored,High,Hansh Dhar,Segment A,"Bhatpara, Rajasthan",No proxy,No Data,No Data,Firewall,Opera,Linux,2021,9,15,14,48,24,2
21162,2020-06-25 17:06:15,134.51.203.223,172.105.148.115,59860,52417,TCP,421,Data,FTP,Excepturi consequuntur accusantium omnis nostrum.,No Detection,26.45,yes,Intrusion,Known Pattern B,Logged,Medium,Rati Ranganathan,Segment B,"Rourkela, Goa",134.7.80.74,No Data,Alert Data,Firewall,Mozilla,iPad,2020,6,25,17,6,15,3
21163,2022-09-03 21:18:58,146.183.145.127,135.8.60.4,65338,53336,TCP,833,Control,DNS,Dolorum id voluptates dolor dignissimos. Error error voluptatibus possimus doloremque. Laboriosam quidem doloremque est quae unde illo.,No Detection,83.74,no,DDoS,Known Pattern B,Blocked,Low,Jivika Dani,Segment A,"Bettiah, Nagaland",No proxy,Log Data,Alert Data,Firewall,Mozilla,Windows,2022,9,3,21,18,58,5
21164,2021-09-22 08:12:24,52.168.5.14,181.79.155.41,47451,11712,UDP,1034,Control,HTTP,Commodi nostrum velit mollitia. Nostrum libero assumenda labore cumque alias. Perspiciatis voluptates nesciunt sint molestias quidem quis.,No Detection,65.26,yes,Malware,Known Pattern A,Ignored,High,Dharmajan Batta,Segment C,"Warangal, Tripura",71.232.78.55,Log Data,No Data,Firewall,Opera,Windows,2021,9,22,8,12,24,2
21165,2020-01-04 00:27:07,19.123.228.86,20.102.192.0,41884,36515,ICMP,753,Data,FTP,Reiciendis accusamus eos. Unde veritatis voluptate earum. Quae repellendus porro aliquid expedita.,IoC Detected,43.97,yes,Malware,Known Pattern A,Ignored,Medium,Siya Sandhu,Segment B,"Hubli–Dharwad, Himachal Pradesh",No proxy,Log Data,No Data,Server,Mozilla,Macintosh,2020,1,4,0,27,7,5
21166,2021-11-20 18:49:22,157.42.252.132,219.76.191.125,22081,62199,UDP,816,Control,FTP,Libero deserunt adipisci inventore sunt ipsam tenetur. Veritatis ex aperiam facilis sunt.,IoC Detected,95.38,yes,DDoS,Known Pattern B,Blocked,High,Devansh Bains,Segment B,"Malegaon, Kerala",218.251.194.164,Log Data,Alert Data,Firewall,Opera,Windows,2021,11,20,18,49,22,5
21167,2023-04-04 08:11:39,204.164.42.150,40.253.54.221,51709,20778,TCP,1101,Control,FTP,"Voluptas sapiente aliquid explicabo. Quod ea pariatur quisquam quidem. Dolor repellat corrupti quia.
Nesciunt occaecati inventore tempora ratione sed corrupti.",IoC Detected,50.07,yes,Intrusion,Known Pattern A,Ignored,Medium,Yashvi Zacharia,Segment C,"Mumbai, Kerala",No proxy,No Data,No Data,Firewall,Mozilla,Windows,2023,4,4,8,11,39,1
21168,2021-11-08 08:22:31,196.161.123.174,5.132.60.2,39106,32650,UDP,1119,Control,FTP,Sed occaecati in officiis aliquam error. Debitis beatae optio laborum cupiditate non. Ratione cupiditate quia accusamus dicta unde. Harum asperiores at sequi aperiam unde earum.,IoC Detected,19.39,no,Malware,Known Pattern A,Logged,Low,Ranbir Chatterjee,Segment A,"Unnao, Meghalaya",130.74.135.180,No Data,Alert Data,Firewall,Mozilla,Windows,2021,11,8,8,22,31,0
21169,2022-03-14 08:10:42,218.8.12.142,186.66.14.90,21650,35488,ICMP,68,Control,HTTP,"Harum reiciendis provident. Maiores eligendi dolor.
Saepe cum dolor aperiam. Unde maiores placeat similique. Architecto vitae consequatur corrupti.",IoC Detected,66.29,yes,Intrusion,Known Pattern A,Blocked,High,Kiaan Vala,Segment B,"Kirari Suleman Nagar, Haryana",No proxy,Log Data,Alert Data,Firewall,Mozilla,Macintosh,2022,3,14,8,10,42,0
21170,2020-08-18 11:33:34,12.103.11.145,79.34.217.214,58115,11812,ICMP,882,Control,DNS,Omnis quis quos aliquam ut debitis corporis. Veniam veniam doloremque praesentium laborum animi.,IoC Detected,76.36,no,Intrusion,Known Pattern A,Ignored,High,Kavya Konda,Segment C,"Moradabad, Andhra Pradesh",No proxy,Log Data,Alert Data,Server,Mozilla,Windows,2020,8,18,11,33,34,1
21171,2022-12-28 00:02:13,153.196.235.56,139.154.230.35,60614,5143,UDP,270,Control,DNS,Iusto voluptatem quo nemo ex ipsum doloremque laboriosam. Eos consectetur illo earum. Voluptas debitis commodi eos in odit ipsa.,No Detection,50.68,yes,Intrusion,Known Pattern B,Ignored,High,Uthkarsh Dora,Segment C,"Gopalpur, West Bengal",No proxy,No Data,No Data,Server,Mozilla,Linux,2022,12,28,0,2,13,2
21172,2020-07-01 04:33:36,79.212.195.176,87.161.73.61,25511,56520,ICMP,901,Control,FTP,Voluptatem vero dolore asperiores aspernatur autem soluta veritatis. Dignissimos aliquam sunt aperiam fugiat. Non sint soluta quae debitis.,IoC Detected,91.76,no,DDoS,Known Pattern B,Logged,Medium,Vaibhav Chowdhury,Segment B,"Kolhapur, Telangana",No proxy,No Data,Alert Data,Firewall,Mozilla,Linux,2020,7,1,4,33,36,2
21173,2020-10-16 08:51:07,8.30.248.50,139.91.98.217,30325,48367,UDP,1028,Data,FTP,Fugiat dolorem voluptatum error repudiandae porro. Quibusdam id quasi quos est. Dolor saepe accusantium cupiditate necessitatibus officiis laboriosam.,IoC Detected,61.84,yes,Malware,Known Pattern B,Logged,High,Rati Sunder,Segment A,"Parbhani, Bihar",193.188.249.45,No Data,No Data,Firewall,Opera,Windows,2020,10,16,8,51,7,4
21174,2020-06-30 22:11:24,4.220.110.206,98.169.34.133,33135,35641,UDP,659,Control,DNS,Aut ducimus quas laborum tenetur aliquid. Reiciendis nulla similique eveniet libero dicta. Reprehenderit perspiciatis nam voluptatem dignissimos.,IoC Detected,21.51,yes,Malware,Known Pattern A,Ignored,Medium,Dhruv Kade,Segment A,"Jorhat, Andhra Pradesh",55.48.204.239,Log Data,No Data,Server,Mozilla,Windows,2020,6,30,22,11,24,1
21175,2022-06-12 12:28:17,222.172.83.184,8.253.45.31,26682,54510,UDP,876,Control,FTP,"Impedit ratione voluptatum earum. Alias praesentium sit blanditiis. Veritatis sequi voluptatem cum natus.
Labore doloremque non necessitatibus. Veritatis natus alias enim sapiente occaecati non.",IoC Detected,52.86,no,DDoS,Known Pattern A,Ignored,Low,Pari Swaminathan,Segment B,"Asansol, Kerala",No proxy,Log Data,Alert Data,Firewall,Mozilla,Linux,2022,6,12,12,28,17,6
